media,drug,waste,pump_time,hour,vial_drug_mass,dil_rate
0,1,2,1694791081.9766533,0.14268189222222222,791.9539250832111,0.29518666666666665
0,1,2,1694791082.477435,0.14282099666666664,791.9539250832111,0.29518666666666665
0,1,2,1694791082.9782348,0.14296010666666667,791.9539250832111,0.29518666666666665
0,1,2,1694791083.478928,0.14309919111111113,791.9539250832111,0.29518666666666665
0,1,3,1694791083.979854,0.14323833611111111,791.9539250832111,0.29518666666666665
0,1,2,1694791084.48042,0.1433773786111111,791.9539250832111,0.29518666666666665
0,1,2,1694791084.9815953,0.14351659805555556,791.9539250832111,0.29518666666666665
0,1,2,1694791085.4827833,0.14365581805555555,791.9539250832111,0.29518666666666665
0,1,2,1694791085.9832714,0.14379484222222222,791.9539250832111,0.29518666666666665
0,1,2,1694791086.4837208,0.1439338572222222,791.9539250832111,0.29518666666666665
0,1,2,1694791086.9849472,0.14407308222222223,791.9539250832111,0.29518666666666665
0,2,2,1694791087.4872267,0.14421260583333334,1132.4944661345623,0.29518666666666665
1,1,2,1694791087.9882727,0.14435178416666666,1132.4944661345623,0.29518666666666665
0,1,2,1694791088.4888945,0.14449084916666666,1132.4944661345623,0.29518666666666665
0,1,2,1694791088.9900556,0.14463005444444443,1132.4944661345623,0.29518666666666665
0,1,2,1694791089.4915066,0.14476935305555555,1132.4944661345623,0.29518666666666665
0,1,2,1694791089.9921656,0.14490842305555557,1132.4944661345623,0.29518666666666665
0,1,2,1694791090.4926639,0.14504745222222223,1132.4944661345623,0.29518666666666665
0,1,2,1694791090.9934886,0.14518656805555555,1132.4944661345623,0.29518666666666665
0,1,2,1694791091.4945316,0.14532574722222222,1132.4944661345623,0.29518666666666665
0,1,2,1694791091.9956617,0.14546494805555554,1132.4944661345623,0.29518666666666665
0,1,2,1694791092.4963145,0.14560402111111112,1132.4944661345623,0.29518666666666665
0,1,2,1694791092.996809,0.14574304583333333,1132.4944661345623,0.29518666666666665
0,1,2,1694791093.4979115,0.14588223472222223,1132.4944661345623,0.29518666666666665
0,1,2,1694791093.9986238,0.146021315,1132.4944661345623,0.29518666666666665
0,1,2,1694791094.4999092,0.14616057166666666,1132.4944661345623,0.29518666666666665
0,1,2,1694791095.0008075,0.1462997075,1132.4944661345623,0.29518666666666665
0,1,2,1694791095.5018408,0.14643888666666666,1132.4944661345623,0.29518666666666665
0,1,2,1694791096.0022585,0.14657789555555556,1132.4944661345623,0.29518666666666665
0,1,2,1694791096.5038838,0.1467172275,1132.4944661345623,0.29518666666666665
